time|mgrs_grid_id|gnodeb_id|cell_id|svid_tot_vid_download_dv|svid_tot_dl_vid_tcp_rtt|svid_tot_dl_vid_pkts_for_tcp_rtt|svid_tot_dl_tcp_pkts|svid_tot_dl_retrans_tcp_pkts|svid_tot_dl_vid_tcp_rtt_x_th|svid_tot_dl_vid_tcp_syn2synack_dly|svid_tot_dl_vid_tcp_est_syn2synack|svid_tot_dl_vid_tcp_synack2ack_dly|svid_tot_dl_vid_tcp_est_synack2ack|svid_tot_dl_vid_tcp_ack2data_dly|svid_tot_dl_vid_tcp_est_ack2data|total_mr_count|dl_ssb_rsrp_accumulated|dl_sinr_accumulated|ul_rsrp_accumulated|ul_sinr_accumulated|ul_ssb_rsrp_valid_count|ul_sinr_valid_count|dl_sinr_valid_count|dl_ssb_rsrp_valid_count|dl_ssb_rsrp_poor_count|dl_sinr_poor_count|dl_ssb_rsrp_and_sinr_valid_count|dl_ssb_rsrp_good_and_sinr_poor_count|dl_ssb_rsrp_poor_and_sinr_poor_count|ul_rsrp_poor_count|ul_sinr_poor_count|ul_rsrp_and_sinr_valid_count|ul_rsrp_good_and_sinr_poor_count|ul_rsrp_poor_and_sinr_poor_count|dl_cqi_cw0_accumulated|dl_cqi_cw0_count|dl_cqi_cw1_accumulated|dl_cqi_cw1_count|ul_mcs_accumulated|dl_mcs_accumulated|ul_mcs_tb_count|dl_mcs_tb_count|ul_rb_accumulated|dl_rb_accumulated|ul_rb_schd_count|dl_rb_schd_count|dl_rank1_count|dl_rank2_count|dl_rank3_count|dl_rank4_count
20260201|49QGF-82-100-50|7340076|11|4046438.4|219387|7077|56616|311|566|1637.62|39|424.46|47|3332.1|35|1354|-10701|1084.8|-12836.8|937.9|113|113|113|113|0|0|113|18|0|0|0|113|18|0|1695|113|1020|68|42952|55020|844|1435|153516|307031|21942|36570|15|40|6|4
20260201|49QGF-83-100-50|7340076|21|2395545.6|547888|12452|99616|1285|1868|1255.1|32|1447.69|9|7488.72|19|1744|-13485|275.5|-15805|275.5|145|145|145|145|0|32|145|70|0|0|32|145|70|0|1885|145|1131|87|11960|60150|473|1868|17870|35739|4424|7374|12|11|4|2
20260201|49QGF-84-100-50|7340076|17|3072204.8|192850|2755|22040|253|606|1650.15|19|1733.68|27|2340.38|57|2276|-19684|1216|-23275|1273|190|190|190|190|1|0|190|13|0|1|0|190|13|1|2850|190|1710|114|44252|105420|752|1675|40830|81659|4120|6866|17|7|9|0
20260201|49QGF-85-100-50|7340076|4|2617548.8|326400|4800|38400|968|1056|1887.96|28|1796.98|29|3535.52|5|372|-2979|275.9|-3475.1|155|31|31|31|31|0|0|31|1|0|0|0|31|1|0|465|31|285|19|38012|89320|351|1780|12737|25473|1592|2654|19|25|2|6
20260201|49QGF-86-100-50|7340076|4|2431488|207556|5462|60082|793|710|1917.7|38|1558.14|45|5046.17|75|397|-3155|125.4|-3894|184.8|33|33|33|33|0|5|33|6|0|0|5|33|6|0|462|33|280|20|31728|61906|1806|3165|1422|2844|228|380|19|3|2|6
20260201|49QGF-87-100-50|7340076|23|4300800|344760|13260|106080|721|1061|510.52|4|453.66|49|6433.65|73|2359|-16607|886.5|-20862.3|906.2|197|197|197|197|0|24|197|32|0|0|24|197|32|0|2758|197|1652|118|27864|9308|1874|2856|93583|187165|15478|25797|0|3|0|5
20260201|49QGF-88-100-50|7340076|1|4300800|340170|10005|80040|240|1101|1315.17|79|780.97|39|67.23|55|838|-7238|560|-8827|231|70|70|70|70|0|3|70|8|0|0|3|70|8|0|1050|70|630|42|3200|89721|1726|2341|25560|51119|4832|8053|29|21|8|1
20260201|49QGF-89-100-50|7340076|11|4274073.6|231400|11570|104130|312|579|1765.47|24|887.32|51|1210|42|1536|-12019|1523.2|-13939.2|2112|128|128|128|128|0|0|128|5|0|0|0|128|5|0|1920|128|1155|77|37102|40040|1489|1838|49730|99459|10331|17218|16|29|1|0
20260201|49QGF-90-100-50|7340076|20|4054528|750333|11199|100791|2681|2800|1941.54|35|298.98|5|5702.08|23|1631|-11995|163.2|-14579.2|-435.2|136|136|136|136|0|49|136|31|0|0|49|136|31|0|1632|136|984|82|13797|9959|185|2808|87125|174250|12971|21618|24|11|8|0
20260201|49QGF-91-100-50|7340076|24|3799654.4|8844|402|4020|12|24|876.62|0|717.58|73|1712.31|27|1416|-11316|1416|-13758.8|1286.2|118|118|118|118|0|0|118|8|0|0|0|118|8|0|1770|118|1065|71|9932|40824|1097|240|49247|98493|9233|15389|26|27|2|1
20260201|49QGF-92-100-50|7340077|17|4083916.8|152766|3321|36531|614|598|1006.22|55|520.75|41|2499.14|54|521|-4218|12.9|-5121.3|-301|43|43|43|43|0|16|43|1|0|0|16|43|1|0|516|43|312|26|15792|29072|1960|3780|24730|49459|10223|17038|10|8|5|2
20260201|49QGF-93-100-50|7340077|24|4300800|234201|7097|56776|170|781|2183.42|50|1799.01|73|1561.8|51|497|-4215|369|-4829.8|492|41|41|41|41|3|0|41|5|1|4|0|41|5|2|615|41|375|25|24830|69720|343|3198|7946|15891|2818|4697|4|39|10|6
20260201|49QGF-94-100-50|7340077|7|4300800|291375|8325|66600|200|999|1220.12|12|986.39|43|3803.76|22|1267|-10982|837.4|-13059.2|773.8|106|106|106|106|13|0|106|13|5|16|0|106|13|7|1590|106|960|64|22776|27776|1669|1165|2065|4130|1055|1759|2|37|7|3
20260201|49QGF-95-100-50|7340077|3|2869043.2|492737|11459|91672|596|1719|1830.74|68|996|65|6759.59|28|1357|-11808|497.2|-14192.8|418.1|113|113|113|113|7|19|113|12|3|8|19|113|12|4|1582|113|952|68|37800|41652|1728|1583|25087|50174|9302|15504|27|32|1|4
20260201|49QGF-96-100-50|7340077|18|3528601.6|404458|9406|84654|889|1317|1770.27|62|146.89|72|7620.72|27|1105|-9274|248.4|-11104.4|-266.8|92|92|92|92|0|13|92|4|0|0|13|92|4|0|1288|92|770|55|3336|27456|153|1718|54188|108375|20879|34798|11|31|5|3
20260201|49QGF-97-100-50|7340077|21|1442611.2|670152|11967|131637|395|2274|733.28|42|91.19|11|3291.5|19|2172|-22100|1900.5|-26045.9|2244.4|181|181|181|181|145|0|181|23|58|174|0|181|23|73|2715|181|1635|109|42718|45332|1485|1792|2664|5328|3197|5328|29|37|6|4
20260201|49QGF-98-100-50|7340077|24|2016256|650352|12752|102016|306|2423|1771.8|9|620.17|38|1884.75|2|377|-3491|210.8|-3958.7|105.4|31|31|31|31|15|4|31|0|6|18|4|31|0|8|434|31|266|19|29832|93574|421|1553|46628|93256|17201|28669|11|34|0|0
20260201|49QGF-99-100-50|7340077|1|2685235.2|144684|4019|40190|121|402|1375.07|56|1220.8|18|3094.47|44|1427|-12221|1261.4|-14077.7|1309|119|119|119|119|2|0|119|10|1|2|0|119|10|1|1785|119|1065|71|20150|33908|1751|3375|44966|89931|14239|23731|19|32|10|6
20260201|49QGF-100-100-50|7340077|14|1776742.4|504136|8692|78228|250|1651|875.89|51|492.71|10|4369.78|78|48|-472|23.2|-542.4|31.6|4|4|4|4|3|0|4|0|1|4|0|4|0|2|56|4|28|2|9150|47439|1394|896|71538|143075|22140|36900|13|30|4|3
20260201|49QGF-101-100-50|7340077|3|1153024|746586|12654|139194|418|2531|673.11|35|1323.82|9|6202.26|80|1896|-19608|1864.4|-23336.6|2891.4|158|158|158|158|136|0|158|15|54|163|0|158|15|68|2370|158|1425|95|25636|32844|1548|2288|3436|6872|4123|6872|13|20|10|4
20260201|49QGF-102-100-50|7340077|3|2516684.8|377146|6083|54747|164|1095|160.7|3|1274.76|37|5436.65|31|546|-5387|570.4|-6269.8|414|46|46|46|46|29|0|46|4|12|35|0|46|4|15|690|46|420|28|32552|92120|422|3787|26715|53429|13325|22209|12|26|10|1
20260201|49QGF-103-100-50|7340077|20|3896012.8|116382|5542|49878|150|277|293.32|73|723.9|24|1361.68|29|283|-2290|199.2|-2774.4|283.2|24|24|24|24|0|0|24|4|0|0|0|24|4|0|360|24|210|14|22100|25956|344|3735|21448|42895|5858|9763|21|9|10|5
20260201|49QGF-104-100-50|7340083|1|3072512|756864|10512|84096|2498|2838|522.5|10|645.4|26|903.46|53|68|-516|-37.2|-600.6|-61.2|6|6|6|6|0|3|6|2|0|0|3|6|2|0|60|6|40|4|10545|46620|1562|748|43427|86854|7345|12241|17|10|1|1
20260201|49QGF-105-100-50|7340083|3|2419609.6|218950|4379|39411|796|920|2138.29|12|1048.66|48|2012.86|28|1925|-15072|-528|-18640|-400|160|160|160|160|0|82|160|86|0|0|82|160|86|0|1760|160|1056|96|18420|34694|179|411|41709|83417|7324|12207|6|18|5|3
20260201|49QGF-106-100-50|7340083|14|4300800|468724|7684|92208|2379|2689|1263.31|39|1808.58|48|3955.42|54|637|-4701|-424|-5644.5|-318|53|53|53|53|0|31|53|30|0|0|31|53|30|0|530|53|320|32|36860|37086|593|345|10308|20616|2137|3561|27|5|5|2
20260201|49QGF-107-100-50|7340083|11|4300800|156320|4885|43965|198|440|2397.35|78|234.73|78|5081.93|15|2174|-18172|995.5|-22389.7|923.1|181|181|181|181|0|21|181|30|0|0|21|181|30|0|2534|181|1526|109|2875|73332|1795|1345|41231|82461|11062|18436|21|9|2|6
20260201|49QGF-108-100-50|7340071|13|3222425.6|1022824|11623|127853|3784|4301|1784.19|41|1663.68|57|4215.04|45|1017|-7947|-263.5|-9911|-195.5|85|85|85|85|0|34|85|28|0|0|34|85|28|0|1020|85|612|51|39690|72128|334|688|80976|161952|9262|15437|26|34|0|2
20260201|49QGF-109-100-50|7340071|19|3798118.4|630420|7505|67545|1993|2702|965.52|42|86.51|60|2818.97|14|324|-2519|-216|-2907.9|-126.9|27|27|27|27|0|16|27|10|0|0|16|27|10|0|270|27|160|16|7220|62517|1060|2624|25541|51081|3316|5527|30|32|4|6
20260201|49QGF-110-100-50|7340071|17|4300800|380259|11523|92184|793|1037|995.18|9|643.3|58|7286.43|79|621|-4763|546|-5694|561.6|52|52|52|52|0|0|52|4|0|0|0|52|4|0|780|52|465|31|33020|20580|1760|3860|164324|328647|21331|35551|10|5|0|4
20260201|49QGF-111-100-50|7340071|16|4300800|564669|8963|89630|2044|2151|1841.68|33|930.99|61|5400.52|53|1817|-14556|90.6|-17229.1|-286.9|151|151|151|151|0|36|151|2|0|0|36|151|2|0|1963|151|1183|91|9338|44775|1273|3286|104627|209254|17393|28988|11|12|9|4
20260201|49QGF-112-100-50|7340071|9|2334412.8|533280|5280|58080|2027|2587|1367.57|23|1125.31|58|1435.04|62|2200|-16305|-1464|-19507.8|-841.8|183|183|183|183|0|134|183|83|0|0|134|183|83|0|1647|183|990|110|1938|35967|1747|935|168398|336796|21846|36410|26|30|3|3
20260201|49QGF-113-100-50|7340082|6|4300800|14850|330|3630|64|73|281.35|23|269.98|35|3291.66|60|2317|-15749|-386|-19164.9|-598.3|193|193|193|193|0|91|193|92|0|0|91|193|92|0|2123|193|1276|116|24560|6468|147|2804|28144|56287|8870|14784|29|37|5|4
20260201|49QGF-114-100-50|7340082|16|3438182.4|263874|6766|74426|1005|1015|1824.06|66|594.18|37|1191.12|2|2064|-15394|154.8|-18008.4|877.2|172|172|172|172|0|49|172|40|0|0|49|172|40|0|2236|172|1339|103|41272|40248|1675|2831|33446|66891|11158|18596|25|5|7|4
20260201|49QGF-115-100-50|7340082|4|4300800|523556|11899|142788|1799|1904|142.89|45|364.57|45|1073.31|15|2240|-18401|243.1|-21692|-149.6|187|187|187|187|0|53|187|29|0|0|53|187|29|0|2431|187|1456|112|8536|37992|1736|1315|5509|11018|5446|9076|11|28|10|2
20260201|49QGF-116-100-50|7340082|9|4112179.2|513935|12535|150420|3054|2382|2398.65|27|454.59|37|6144.86|61|865|-6264|-115.2|-7840.8|-626.4|72|72|72|72|0|29|72|19|0|0|29|72|19|0|864|72|516|43|8127|89447|879|310|78361|156722|17032|28386|14|5|9|3
20260201|49QGF-117-100-50|7340082|23|4300800|410812|13252|106016|1156|1325|1609.74|47|917.6|21|7987.05|73|2178|-17181|546|-20092.8|509.6|182|182|182|182|0|35|182|83|0|0|35|182|83|0|2366|182|1417|109|20832|95238|1815|731|99778|199555|22279|37131|25|31|3|6
20260201|49QGF-118-100-50|7340082|6|3150950.4|298496|13568|149248|672|814|2224.05|61|1692.47|61|2844.55|33|413|-3206|187|-3723|357|34|34|34|34|0|4|34|1|0|0|4|34|1|0|476|34|280|20|10825|87291|667|2100|46600|93200|12127|20212|16|19|3|1
20260201|49QGF-119-100-50|7340082|21|4300800|517600|10352|93168|2311|2588|592.93|19|642.27|42|3843.4|78|733|-5362|-286.7|-6508.7|-158.6|61|61|61|61|0|32|61|18|0|0|32|61|18|0|671|61|407|37|6137|4431|1751|1176|82883|165765|13030|21716|14|4|2|1
20260201|49QGF-120-100-50|7340082|23|4300800|818694|15161|121288|3141|3942|2378.72|30|302.46|16|7046.72|12|122|-811|-32|-975|-62|10|10|10|10|0|4|10|3|0|0|4|10|3|0|110|10|66|6|11571|13386|1766|2609|13680|27359|7549|12581|1|7|4|2
20260201|49QGF-121-100-50|7340074|15|4300800|247905|7083|56664|793|1133|709.19|0|932.41|44|1045.31|73|2006|-15047|150.3|-18687.3|400.8|167|167|167|167|0|44|167|60|0|0|44|167|60|0|2171|167|1300|100|28888|89975|167|637|7099|14198|2261|3769|2|14|3|2
20260201|49QGF-122-100-50|7340074|5|3763097.6|161640|8082|80820|242|404|2005.15|55|1877.82|64|4168.95|23|900|-7065|735|-8497.5|720|75|75|75|75|0|0|75|9|0|0|0|75|9|0|1125|75|675|45|24570|25760|503|969|48312|96623|15397|25661|28|12|5|6
20260201|49QGF-123-100-50|7340074|3|2386739.2|139535|2537|30444|792|558|1069.28|6|777.6|79|6571.16|47|324|-2317|-72.9|-2735.1|29.7|27|27|27|27|0|11|27|15|0|0|11|27|15|0|324|27|192|16|10668|15111|645|1736|11231|22461|5235|8725|30|27|10|3
20260201|49QGF-124-100-50|7340074|4|4300800|92208|1921|15368|377|442|2151.35|65|1361.42|54|6029.5|37|200|-1334|-32.3|-1735.7|-15.3|17|17|17|17|0|7|17|10|0|0|7|17|10|0|204|17|120|10|41769|18239|1255|1375|10914|21828|2631|4385|15|28|6|1
20260201|49QGF-125-100-50|7340074|20|4300800|104256|4344|39096|223|304|1659.15|56|84.46|43|6517.83|66|1616|-11920|661.5|-14769|972|135|135|135|135|0|16|135|11|0|0|16|135|11|0|1890|135|1134|81|46056|11960|1284|687|42836|85671|12403|20672|19|1|9|5
20260201|49QGF-126-100-50|7340074|19|4300800|125740|6287|69157|207|314|617.68|51|556|15|7112.96|3|690|-4901|533.6|-6113.2|783|58|58|58|58|0|0|58|5|0|0|0|58|5|0|870|58|525|35|51194|48916|1993|576|19628|39256|5397|8995|12|4|9|1
20260201|49QGF-127-100-50|7340074|22|3688140.8|945252|15246|137214|4871|4879|1604.06|4|35.55|7|4675.09|57|1231|-8353|-597.4|-10330.9|-1339|103|103|103|103|0|55|103|54|0|0|55|103|54|0|1133|103|682|62|14801|79947|1560|3541|33906|67812|12677|21129|1|21|4|4
20260201|49QGF-128-100-50|7340074|24|4300800|518112|14392|129528|1010|1439|2145.21|25|376.89|9|2129.32|53|2186|-16708|2529.8|-19637.8|3075.8|182|182|182|182|0|0|182|15|0|0|0|182|15|0|2730|182|1635|109|36322|93100|586|1008|41747|83494|6505|10842|11|8|9|0
20260201|49QGF-129-100-50|7340074|6|2761420.8|489826|9242|92420|2412|2218|1308.75|44|1060.42|78|6440.59|23|836|-5404|-119|-6881|-28|70|70|70|70|0|20|70|23|0|0|20|70|23|0|910|70|546|42|28204|15240|1450|1789|80867|161733|14998|24997|8|16|2|2
20260201|49QGF-130-100-50|7340074|7|3841536|292454|9434|75472|777|1038|2298.25|73|23.78|54|2101.42|49|2277|-16017|513|-19152|76|190|190|190|190|0|54|190|63|0|0|54|190|63|0|2470|190|1482|114|5456|60192|1291|2266|19957|39913|5689|9482|13|13|7|2
20260201|49QGF-131-100-50|7340074|11|4300800|107865|2397|26367|490|455|1179.57|1|722.11|53|1046.62|10|1462|-9809|-183|-11797.4|317.2|122|122|122|122|0|40|122|49|0|0|40|122|49|0|1464|122|876|73|24552|28728|276|1088|47794|95588|13397|22328|24|21|4|4
20260201|49QGF-132-100-50|7340074|18|4300800|308736|8576|85760|1149|1544|1378.53|73|1378.83|18|1418.29|23|167|-1168|4.2|-1468.6|-18.2|14|14|14|14|0|6|14|4|0|0|6|14|4|0|168|14|96|8|36729|73577|1346|667|10309|20618|2106|3510|30|39|3|5
20260201|49QGF-133-100-50|7340074|22|4300800|540668|15902|190824|2366|1749|116.15|51|309.08|73|415.89|34|2077|-15674|674.7|-19773.9|674.7|173|173|173|173|0|11|173|26|0|0|11|173|26|0|2422|173|1456|104|41800|101385|626|1709|18493|36985|3602|6003|4|22|0|0
20260201|49QGF-134-100-50|7340074|14|3022336|379536|7907|94884|2524|1898|976.88|10|464.24|59|7630.81|10|992|-7819|-249|-9702.7|-91.3|83|83|83|83|0|31|83|44|0|0|31|83|44|0|996|83|600|50|6426|81443|1774|3634|9293|18585|2580|4300|14|11|5|6
20260201|49QGF-135-100-50|7340081|9|4300800|44240|2212|22120|66|111|1410.69|62|323.67|9|6389.43|3|1168|-8992|620.8|-11077.4|543.2|97|97|97|97|0|9|97|14|0|0|9|97|14|0|1358|97|812|58|9900|104544|435|3135|64258|128515|10088|16814|19|26|3|4
20260201|49QGF-136-100-50|7340081|1|2477260.8|537280|13432|107456|924|1880|1982.05|48|1621.12|3|5221.21|39|296|-2507|90|-2965|77.5|25|25|25|25|0|5|25|2|0|0|5|25|2|0|325|25|195|15|14030|16275|1867|214|27209|54418|8660|14433|12|26|2|0
20260201|49QGF-43-101-50|7340069|14|3212595.2|526176|9072|81648|833|1724|650.42|44|886.35|72|195.82|48|833|-7231|372.6|-8224.8|372.6|69|69|69|69|5|4|69|6|2|6|4|69|6|3|966|69|574|41|4425|37044|1611|581|74189|148378|16192|26987|15|29|5|4
20260201|49QGF-44-101-50|7340078|4|4270592|294525|11781|94248|509|942|1887.52|71|1339.02|3|8036.45|9|780|-6051|305.5|-7319|26|65|65|65|65|0|8|65|4|0|0|8|65|4|0|910|65|546|39|48175|14229|162|2587|33391|66781|7144|11906|30|21|10|5
20260201|49QGF-45-101-50|7340078|8|2129203.2|138880|4340|43400|130|477|761.9|9|899.6|34|7562.35|28|516|-4416|490.2|-5142.8|408.5|43|43|43|43|2|0|43|3|1|2|0|43|3|1|645|43|390|26|3432|20496|1944|1014|33414|66828|18778|31296|30|28|6|4
20260201|49QGF-46-101-50|7340078|3|3785420.8|37900|1895|18950|57|95|272.57|74|1821.25|15|255.24|12|874|-6512|737.3|-7716.1|1022|73|73|73|73|0|0|73|0|0|0|0|73|0|0|1095|73|660|44|40144|49756|361|1395|26162|52324|11578|19296|18|38|9|0
20260201|49QGF-47-101-50|7340078|19|4300800|273300|13665|163980|492|683|1565.39|70|394.61|50|6578.88|50|2210|-16008|2042.4|-19062.4|2318.4|184|184|184|184|0|0|184|21|0|0|0|184|21|0|2760|184|1650|110|12324|20356|883|3381|3467|6934|3041|5069|24|17|5|1
20260201|49QGF-48-101-50|7340078|11|4300800|155253|7393|88716|293|370|2342.24|60|397.26|30|7913.52|2|1839|-14367|902.7|-16952.4|1269.9|153|153|153|153|0|16|153|9|0|0|16|153|9|0|2142|153|1288|92|16425|54054|1846|246|20646|41292|10253|17088|21|32|3|4
20260201|49QGF-49-101-50|7340078|9|4300800|11508|274|2192|32|52|1059.97|22|1517.51|17|2263.28|17|169|-1404|19.6|-1722|56|14|14|14|14|0|4|14|1|0|0|4|14|1|0|168|14|96|8|20350|42456|1011|2142|11255|22510|4900|8167|14|6|1|5
20260201|49QGF-50-101-50|7340079|1|4300800|332020|6385|51080|608|1149|798.18|64|758|53|219.01|16|57|-489|20.5|-566|22|5|5|5|5|0|1|5|0|0|0|1|5|0|0|65|5|39|3|6532|84175|1418|959|120429|240857|21944|36574|16|32|4|3
20260201|49QGF-51-101-50|7340079|11|3005644.8|1129237|15469|139221|4204|3558|828.74|15|173.95|8|5741.57|75|2256|-18236|488.8|-22071.2|-37.6|188|188|188|188|0|37|188|18|0|0|37|188|18|0|2444|188|1469|113|9744|76726|430|588|33834|67667|3678|6130|16|10|9|0
20260201|49QGF-52-101-50|7340079|21|3028172.8|713520|15856|126848|1776|2061|973.7|13|1052.09|28|3711.67|17|2057|-14364|1573.2|-17852.4|1761.3|171|171|171|171|0|12|171|9|0|0|12|171|9|0|2394|171|1442|103|17325|56484|1135|2970|85448|170896|13161|21935|10|39|0|6
20260201|49QGF-53-101-50|7340079|24|4095795.2|630660|10511|84088|1362|2628|1590.81|73|47.1|22|6802.7|13|900|-7357|277.5|-8932.5|352.5|75|75|75|75|0|18|75|12|0|0|18|75|12|0|975|75|585|45|21988|93175|1597|1242|27749|55497|2693|4489|14|14|2|5
20260201|49QGF-54-101-50|7340079|4|3750707.2|416245|7055|56440|1264|1552|2213.75|6|299.16|58|3845.81|27|492|-3776|233.7|-4460.8|369|41|41|41|41|0|3|41|2|0|0|3|41|2|0|574|41|350|25|42800|107082|979|1228|20637|41273|1945|3241|17|16|2|6
20260201|49QGF-55-101-50|7340079|12|3167539.2|270470|7955|95460|554|1034|1123.54|63|1691.16|43|530.36|46|1746|-14834|934.4|-17082|1182.6|146|146|146|146|0|1|146|25|0|0|1|146|25|0|2190|146|1320|88|40274|68376|419|1447|80067|160134|11459|19099|4|19|1|5
20260201|49QGF-56-101-50|7340079|8|3359948.8|443136|9232|92320|979|1569|1302.19|9|660.43|9|6224.96|38|781|-6604|656.5|-8047|812.5|65|65|65|65|0|0|65|3|0|0|0|65|3|0|975|65|585|39|34736|90412|1576|352|98383|196766|15994|26656|16|0|3|5
20260201|49QGF-57-101-50|7340079|20|1981440|40894|889|10668|182|142|1803.96|47|1155.88|49|849.96|36|972|-7460|591.3|-9112.5|672.3|81|81|81|81|0|8|81|0|0|0|8|81|0|0|1134|81|686|49|38950|38772|1073|3512|140458|280916|17560|29267|17|10|4|1
20260201|49QGF-58-101-50|7340079|12|2732134.4|633696|15088|181056|2480|1811|2294.98|16|369.46|23|4498.18|33|640|-4690|789.7|-5496.1|683.7|53|53|53|53|0|0|53|8|0|0|0|53|8|0|795|53|480|32|14040|83552|1818|1640|95930|191859|15302|25503|5|19|6|0
20260201|49QGF-59-101-50|7340079|21|2797772.8|448154|13181|144991|1058|1318|2351.86|60|1489.33|13|8033.19|14|1366|-10477|1117.2|-12346.2|592.8|114|114|114|114|0|0|114|6|0|0|0|114|6|0|1710|114|1020|68|35178|45248|1432|1966|42412|84823|6443|10739|6|9|3|4
20260201|49QGF-60-101-50|7340079|6|3000422.4|435159|6129|49032|1172|1471|1614.49|69|1645.17|9|8137.72|51|243|-1898|116|-2276|174|20|20|20|20|0|2|20|1|0|0|2|20|1|0|280|20|168|12|23175|90315|187|338|19732|39464|2626|4377|9|37|10|1
20260201|49QGF-61-101-50|7340080|10|4300800|250560|9280|102080|306|742|674.21|10|940.62|76|4777.89|8|1287|-10572|1037.9|-12904.2|1316.1|107|107|107|107|0|0|107|16|0|0|0|107|16|0|1605|107|960|64|18720|102704|142|2665|17686|35371|8542|14236|14|2|0|1
20260201|49QGF-62-101-50|7340080|3|4300800|20708|668|7348|85|80|656.6|20|917.64|78|7653.44|20|345|-2714|81.2|-3239.3|156.6|29|29|29|29|0|4|29|9|0|0|4|29|9|0|406|29|238|17|43920|77818|555|1626|16474|32947|6271|10451|16|28|7|0
20260201|49QGF-63-101-50|7340080|15|3509657.6|255576|10649|95841|288|745|2128.77|11|971.02|63|1755.99|7|1026|-8376|1204|-9632|997.6|86|86|86|86|0|0|86|10|0|0|0|86|10|0|1290|86|780|52|42510|67004|638|1905|55749|111498|21596|35994|15|35|0|0
20260201|49QGF-64-101-50|7340080|23|2274816|197080|4927|54197|163|641|831.93|76|1276.32|45|5184.53|54|180|-1606|142.5|-1821|91.5|15|15|15|15|6|0|15|2|2|7|0|15|2|3|225|15|135|9|10842|64652|1229|2681|41633|83265|15094|25156|15|36|1|6
20260201|49QGF-65-101-50|7340080|11|4300800|200920|10046|80368|241|502|2312.94|75|702.33|67|6079.41|24|2160|-16884|2160|-20394|2574|180|180|180|180|0|0|180|16|0|0|0|180|16|0|2700|180|1620|108|10244|43736|608|2792|12641|25281|7553|12588|22|31|8|5
20260201|49QGF-66-101-50|7340080|20|4250828.8|198620|9931|79448|238|497|190.59|57|1212.24|76|8133.37|13|341|-2484|291.2|-3155.6|240.8|28|28|28|28|0|0|28|5|0|0|0|28|5|0|420|28|255|17|5226|30268|845|2477|20553|41106|3718|6196|2|14|6|1
20260201|49QGF-67-101-50|7340080|15|4300800|232261|8009|80090|240|641|79.14|46|1826.66|57|750.36|60|1891|-15705|1248.2|-19276|521.4|158|158|158|158|0|0|158|21|0|0|0|158|21|0|2370|158|1425|95|23998|90944|1795|1478|25050|50100|7674|12790|3|38|3|4
20260201|49QGF-68-101-50|7340080|23|2645401.6|401181|12157|97256|1060|1580|736.2|73|722.07|56|4504.08|2|1293|-9526|172.8|-11426.4|-226.8|108|108|108|108|0|34|108|31|0|0|34|108|31|0|1296|108|780|65|41206|23040|1867|1231|32895|65789|11075|18458|2|30|8|6
20260201|49QGF-69-101-50|7340080|8|4037939.2|201520|10076|80608|258|504|195.8|76|87.09|14|5131.12|76|790|-6046|389.4|-7048.8|719.4|66|66|66|66|0|2|66|5|0|0|2|66|5|0|990|66|600|40|40820|109144|1220|801|105198|210396|18791|31318|0|9|1|0
20260201|49QGF-70-101-50|7340080|18|4300800|76560|3828|30624|92|191|1674.76|10|1581.52|75|2045.97|5|1050|-7850|1478.4|-9389.6|1953.6|88|88|88|88|0|0|88|7|0|0|0|88|7|0|1320|88|795|53|8008|29232|1448|3807|26219|52437|4571|7619|1|20|9|1
20260201|49QGF-71-101-50|7340080|11|2730188.8|23940|665|5985|18|73|1657.9|23|247.2|67|7422.01|2|1399|-12285|889.2|-14168.7|1275.3|117|117|117|117|45|0|117|13|18|54|0|117|13|23|1755|117|1050|70|44330|57428|154|993|14630|29259|3722|6203|8|35|6|1
20260201|49QGF-72-101-50|7340080|16|4300800|16728|408|3672|11|57|464.04|58|326.81|78|5343|19|890|-7837|562.4|-9050.2|-185|74|74|74|74|33|9|74|4|13|40|9|74|4|17|1036|74|616|44|37125|102519|1911|3161|809|1618|281|468|28|1|10|0
20260201|49QGF-73-101-50|7340072|2|3401523.2|919416|15852|158520|3250|2695|848.07|30|904.22|19|6563.53|13|430|-3089|385.2|-3888|187.2|36|36|36|36|0|0|36|2|0|0|0|36|2|0|540|36|330|22|32994|29008|754|1513|145838|291676|21749|36248|6|11|9|6
20260201|49QGF-74-101-50|7340072|23|2674278.4|629992|7159|71590|2047|1861|1725.12|42|149.42|67|3504.71|0|1063|-8660|854.4|-10163.8|747.6|89|89|89|89|0|0|89|16|0|0|0|89|16|0|1335|89|795|53|28444|38780|1265|3147|42200|84400|3661|6102|23|5|2|1
20260201|49QGF-75-101-50|7340072|17|2913075.2|871884|9477|75816|1660|2559|1430.9|70|222.78|0|6281.02|56|378|-3210|262.4|-3728|284.8|32|32|32|32|0|0|32|1|0|0|0|32|1|0|480|32|285|19|8736|26880|1056|3094|195964|391928|20811|34685|21|14|0|6
20260201|49QGF-76-101-50|7340072|11|3501158.4|373050|4145|37305|802|995|1762.16|21|1264.12|14|7771.8|1|1542|-12049|1251.3|-15067.2|890.1|129|129|129|129|0|0|129|21|0|0|0|129|21|0|1935|129|1155|77|14534|67480|413|2230|47363|94725|4698|7830|22|16|1|4
