grid_id,churn_users,churn_prob,downgrade_users
49QGF-64-106-50,1,0.03,1
49QGF-66-106-50,1,0.11,1
49QGF-67-106-50,1,0.04,1
49QGF-68-106-50,1,0.08,1
49QGF-70-106-50,1,0.04,1
49QGF-73-106-50,1,0.08,1
49QGF-74-106-50,1,0.04,1
49QGF-77-106-50,1,0.05,1
49QGF-78-106-50,1,0.02,2
49QGF-83-106-50,6,0.24,8
49QGF-84-106-50,1,0.05,2
49QGF-85-106-50,3,0.19,4
49QGF-87-106-50,2,0.16,2
49QGF-88-106-50,4,0.17,7
49QGF-89-106-50,3,0.14,4
49QGF-90-106-50,5,0.2,7
49QGF-91-106-50,1,0.15,1
49QGF-92-106-50,4,0.37,6
49QGF-93-106-50,3,0.34,4
49QGF-94-106-50,7,0.27,12
49QGF-95-106-50,2,0.14,3
49QGF-96-106-50,1,0.32,2
49QGF-97-106-50,2,0.21,3
49QGF-98-106-50,1,0.18,1
49QGF-99-106-50,2,0.3,2
49QGF-100-106-50,5,0.17,6
49QGF-101-106-50,3,0.12,3
49QGF-102-106-50,1,0.12,2
49QGF-103-106-50,4,0.15,4
49QGF-104-106-50,2,0.12,3
49QGF-105-106-50,2,0.12,4
49QGF-106-106-50,3,0.1,4
49QGF-107-106-50,5,0.2,8
49QGF-108-106-50,1,0.11,1
49QGF-109-106-50,1,0.08,2
49QGF-110-106-50,4,0.17,4
49QGF-111-106-50,1,0.06,2
49QGF-116-106-50,3,0.11,5
49QGF-117-106-50,1,0.05,2
49QGF-122-106-50,4,0.17,5
49QGF-123-106-50,3,0.1,4
49QGF-125-106-50,2,0.11,3
49QGF-126-106-50,1,0.11,1
49QGF-127-106-50,2,0.31,2
49QGF-128-106-50,2,0.12,2
49QGF-129-106-50,2,0.12,3
49QGF-130-106-50,3,0.2,5
49QGF-132-106-50,3,0.15,5
49QGF-135-106-50,3,0.15,4
49QGF-136-106-50,1,0.03,1
49QGF-45-107-50,2,0.06,4
49QGF-47-107-50,1,0.03,1
49QGF-50-107-50,2,0.07,3
49QGF-51-107-50,1,0.03,2
49QGF-53-107-50,1,0.04,1
49QGF-55-107-50,1,0.06,2
49QGF-58-107-50,1,0.03,2
49QGF-59-107-50,2,0.09,4
49QGF-62-107-50,1,0.05,1
49QGF-63-107-50,1,0.07,1
49QGF-64-107-50,1,0.1,1
49QGF-66-107-50,1,0.03,1
49QGF-67-107-50,4,0.21,6
49QGF-69-107-50,1,0.13,1
49QGF-70-107-50,4,0.19,5
49QGF-71-107-50,1,0.08,1
49QGF-72-107-50,3,0.14,4
49QGF-73-107-50,1,0.03,1
49QGF-74-107-50,6,0.24,7
49QGF-77-107-50,1,0.04,1
49QGF-78-107-50,5,0.19,8
49QGF-79-107-50,1,0.08,1
49QGF-82-107-50,1,0.05,2
49QGF-87-107-50,1,0.05,1
49QGF-88-107-50,4,0.25,5
49QGF-89-107-50,4,0.32,7
49QGF-90-107-50,10,0.36,16
49QGF-91-107-50,1,0.13,1
49QGF-92-107-50,9,0.36,13
49QGF-93-107-50,1,0.11,2
49QGF-94-107-50,7,0.28,9
49QGF-95-107-50,7,0.3,8
49QGF-96-107-50,7,0.27,13
49QGF-97-107-50,2,0.33,3
49QGF-98-107-50,3,0.36,4
49QGF-99-107-50,4,0.26,4
49QGF-100-107-50,3,0.18,5
49QGF-101-107-50,8,0.28,8
49QGF-102-107-50,4,0.13,6
49QGF-103-107-50,2,0.16,3
49QGF-104-107-50,7,0.25,12
49QGF-105-107-50,4,0.25,6
49QGF-106-107-50,1,0.12,1
49QGF-107-107-50,5,0.16,6
49QGF-109-107-50,2,0.13,3
49QGF-110-107-50,1,0.17,1
49QGF-111-107-50,1,0.12,1
49QGF-112-107-50,1,0.06,2
49QGF-113-107-50,1,0.04,1
49QGF-114-107-50,1,0.08,1
49QGF-115-107-50,1,0.03,1
49QGF-116-107-50,1,0.02,2
49QGF-117-107-50,3,0.1,5
49QGF-118-107-50,1,0.05,2
49QGF-121-107-50,1,0.05,1
49QGF-122-107-50,7,0.27,12
49QGF-123-107-50,7,0.24,11
49QGF-124-107-50,2,0.19,2
49QGF-126-107-50,4,0.17,7
49QGF-127-107-50,3,0.11,5
49QGF-128-107-50,2,0.21,3
49QGF-129-107-50,1,0.13,2
49QGF-130-107-50,6,0.26,7
49QGF-131-107-50,1,0.14,1
49QGF-132-107-50,3,0.18,4
49QGF-135-107-50,3,0.14,5
49QGF-47-108-50,2,0.07,2
49QGF-48-108-50,2,0.09,3
49QGF-49-108-50,1,0.07,1
49QGF-52-108-50,1,0.04,1
49QGF-54-108-50,1,0.04,1
49QGF-55-108-50,1,0.05,2
49QGF-59-108-50,1,0.04,1
49QGF-60-108-50,1,0.05,1
49QGF-62-108-50,1,0.13,1
49QGF-64-108-50,1,0.04,1
49QGF-65-108-50,3,0.12,5
49QGF-66-108-50,1,0.05,2
49QGF-67-108-50,2,0.1,2
49QGF-69-108-50,3,0.19,5
49QGF-73-108-50,5,0.17,9
49QGF-74-108-50,1,0.03,1
49QGF-75-108-50,2,0.16,3
49QGF-76-108-50,1,0.08,1
49QGF-77-108-50,2,0.05,3
49QGF-79-108-50,2,0.1,2
49QGF-80-108-50,1,0.18,1
49QGF-81-108-50,2,0.08,4
49QGF-82-108-50,1,0.07,1
49QGF-84-108-50,1,0.03,2
49QGF-85-108-50,1,0.07,2
49QGF-87-108-50,5,0.17,7
49QGF-88-108-50,7,0.28,9
49QGF-89-108-50,2,0.16,3
49QGF-90-108-50,9,0.29,9
49QGF-91-108-50,5,0.26,8
49QGF-92-108-50,1,0.38,1
49QGF-93-108-50,4,0.13,5
49QGF-94-108-50,5,0.25,7
49QGF-95-108-50,1,0.18,1
49QGF-96-108-50,2,0.15,3
49QGF-97-108-50,3,0.12,5
49QGF-98-108-50,4,0.17,6
49QGF-99-108-50,4,0.35,6
49QGF-100-108-50,7,0.25,9
49QGF-101-108-50,4,0.26,6
49QGF-102-108-50,4,0.15,6
49QGF-103-108-50,3,0.14,4
49QGF-104-108-50,4,0.19,6
49QGF-105-108-50,2,0.12,2
49QGF-106-108-50,3,0.19,4
49QGF-107-108-50,2,0.17,3
49QGF-108-108-50,8,0.31,9
49QGF-109-108-50,5,0.19,6
49QGF-110-108-50,2,0.14,2
49QGF-111-108-50,2,0.08,2
49QGF-112-108-50,1,0.08,1
49QGF-114-108-50,3,0.09,4
49QGF-120-108-50,4,0.17,6
49QGF-122-108-50,2,0.08,2
49QGF-123-108-50,9,0.33,15
49QGF-126-108-50,3,0.15,4
49QGF-127-108-50,3,0.1,4
49QGF-128-108-50,3,0.14,4
49QGF-129-108-50,3,0.14,3
49QGF-132-108-50,3,0.15,5
49QGF-133-108-50,3,0.12,5
49QGF-136-108-50,1,0.17,2
49QGF-43-109-50,2,0.09,2
49QGF-44-109-50,1,0.09,1
49QGF-47-109-50,1,0.05,2
49QGF-51-109-50,1,0.06,1
49QGF-52-109-50,6,0.22,7
49QGF-55-109-50,2,0.09,3
49QGF-56-109-50,1,0.05,2
49QGF-57-109-50,1,0.15,1
49QGF-58-109-50,1,0.05,2
49QGF-59-109-50,1,0.08,2
49QGF-60-109-50,1,0.03,1
49QGF-63-109-50,1,0.12,2
49QGF-64-109-50,1,0.07,1
49QGF-65-109-50,2,0.07,3
49QGF-66-109-50,1,0.04,1
49QGF-70-109-50,1,0.05,1
49QGF-71-109-50,3,0.16,3
49QGF-72-109-50,1,0.25,2
49QGF-73-109-50,3,0.1,4
49QGF-75-109-50,2,0.07,4
49QGF-76-109-50,1,0.03,1
49QGF-78-109-50,3,0.09,5
49QGF-81-109-50,1,0.03,1
49QGF-82-109-50,1,0.05,1
49QGF-83-109-50,1,0.04,1
49QGF-85-109-50,4,0.16,7
49QGF-89-109-50,4,0.28,4
49QGF-90-109-50,1,0.37,1
49QGF-91-109-50,4,0.16,4
49QGF-92-109-50,7,0.25,8
49QGF-93-109-50,7,0.3,11
49QGF-94-109-50,2,0.24,2
49QGF-95-109-50,5,0.18,6
49QGF-96-109-50,3,0.31,3
49QGF-97-109-50,3,0.25,4
49QGF-98-109-50,1,0.24,1
49QGF-99-109-50,5,0.21,6
49QGF-100-109-50,2,0.3,3
49QGF-101-109-50,1,0.11,1
49QGF-102-109-50,4,0.25,6
49QGF-103-109-50,2,0.17,3
49QGF-104-109-50,2,0.24,2
49QGF-105-109-50,2,0.18,4
49QGF-106-109-50,1,0.12,1
49QGF-107-109-50,6,0.21,9
49QGF-108-109-50,2,0.12,3
49QGF-109-109-50,2,0.1,3
49QGF-110-109-50,3,0.15,4
49QGF-111-109-50,3,0.11,5
49QGF-112-109-50,1,0.05,1
49QGF-113-109-50,1,0.04,1
49QGF-114-109-50,3,0.09,5
49QGF-116-109-50,1,0.08,2
49QGF-118-109-50,1,0.04,1
49QGF-119-109-50,1,0.08,1
49QGF-120-109-50,1,0.05,1
49QGF-121-109-50,1,0.08,2
49QGF-123-109-50,3,0.17,3
49QGF-124-109-50,5,0.22,6
49QGF-125-109-50,1,0.17,1
49QGF-126-109-50,1,0.07,2
49QGF-127-109-50,3,0.1,4
49QGF-128-109-50,4,0.23,6
49QGF-129-109-50,3,0.23,3
49QGF-130-109-50,5,0.18,7
49QGF-131-109-50,1,0.04,2
49QGF-132-109-50,1,0.05,1
49QGF-133-109-50,5,0.21,6
49QGF-134-109-50,2,0.08,2
49QGF-135-109-50,3,0.1,4
49QGF-136-109-50,1,0.11,1
49QGF-43-110-50,1,0.05,1
49QGF-45-110-50,1,0.05,1
49QGF-46-110-50,1,0.04,1
49QGF-47-110-50,2,0.1,2
49QGF-49-110-50,1,0.06,1
49QGF-51-110-50,1,0.16,1
49QGF-52-110-50,1,0.04,1
49QGF-53-110-50,2,0.13,3
49QGF-56-110-50,2,0.17,3
49QGF-57-110-50,2,0.08,3
49QGF-62-110-50,1,0.07,1
49QGF-63-110-50,2,0.09,2
49QGF-64-110-50,1,0.12,1
49QGF-67-110-50,1,0.07,2
49QGF-68-110-50,2,0.08,2
49QGF-69-110-50,3,0.1,4
49QGF-70-110-50,1,0.09,1
49QGF-71-110-50,1,0.1,2
49QGF-72-110-50,1,0.06,1
49QGF-73-110-50,1,0.09,1
49QGF-76-110-50,3,0.22,4
49QGF-79-110-50,1,0.04,2
49QGF-80-110-50,1,0.04,2
49QGF-81-110-50,2,0.15,2
49QGF-82-110-50,3,0.2,5
49QGF-84-110-50,2,0.17,2
49QGF-85-110-50,1,0.17,2
49QGF-86-110-50,2,0.1,3
49QGF-88-110-50,3,0.19,5
49QGF-89-110-50,4,0.28,4
49QGF-90-110-50,6,0.42,7
49QGF-91-110-50,6,0.31,7
49QGF-92-110-50,5,0.33,6
49QGF-93-110-50,3,0.25,5
49QGF-94-110-50,4,0.15,7
49QGF-95-110-50,1,0.06,1
49QGF-96-110-50,2,0.34,3
49QGF-97-110-50,3,0.15,5
49QGF-98-110-50,3,0.12,5
49QGF-99-110-50,6,0.32,10
49QGF-100-110-50,3,0.24,5
49QGF-101-110-50,4,0.33,5
49QGF-102-110-50,3,0.2,4
49QGF-103-110-50,3,0.23,3
49QGF-104-110-50,4,0.19,5
49QGF-105-110-50,3,0.09,4
49QGF-106-110-50,1,0.07,2
49QGF-107-110-50,1,0.09,1
49QGF-108-110-50,3,0.15,5
49QGF-109-110-50,4,0.18,7
49QGF-110-110-50,3,0.11,4
49QGF-111-110-50,1,0.23,1
49QGF-112-110-50,1,0.06,1
49QGF-113-110-50,2,0.09,3
49QGF-115-110-50,1,0.07,1
49QGF-117-110-50,1,0.07,2
49QGF-119-110-50,1,0.04,1
49QGF-120-110-50,3,0.1,5
49QGF-122-110-50,1,0.04,2
49QGF-123-110-50,3,0.14,5
49QGF-124-110-50,2,0.21,3
49QGF-126-110-50,8,0.28,9
49QGF-127-110-50,4,0.24,5
49QGF-128-110-50,7,0.22,10
49QGF-130-110-50,1,0.05,2
49QGF-132-110-50,1,0.04,1
49QGF-133-110-50,1,0.05,1
49QGF-134-110-50,1,0.07,2
49QGF-135-110-50,1,0.05,1
49QGF-43-111-50,1,0.07,2
49QGF-44-111-50,2,0.09,3
49QGF-45-111-50,1,0.04,2
49QGF-48-111-50,1,0.04,2
49QGF-49-111-50,4,0.17,7
49QGF-50-111-50,1,0.05,2
49QGF-51-111-50,1,0.06,1
49QGF-52-111-50,2,0.08,4
49QGF-55-111-50,1,0.11,2
49QGF-59-111-50,2,0.19,3
49QGF-60-111-50,1,0.04,2
49QGF-61-111-50,1,0.07,1
49QGF-63-111-50,1,0.06,1
49QGF-66-111-50,1,0.05,2
49QGF-71-111-50,1,0.06,1
49QGF-72-111-50,2,0.13,3
49QGF-73-111-50,1,0.05,2
49QGF-74-111-50,1,0.05,2
49QGF-75-111-50,2,0.08,4
49QGF-77-111-50,1,0.06,2
49QGF-78-111-50,1,0.09,1
49QGF-80-111-50,2,0.08,2
49QGF-81-111-50,1,0.24,2
49QGF-82-111-50,2,0.09,2
49QGF-84-111-50,3,0.19,5
49QGF-86-111-50,1,0.02,2
49QGF-87-111-50,4,0.14,7
49QGF-88-111-50,9,0.36,13
49QGF-89-111-50,9,0.47,11
49QGF-90-111-50,3,0.28,4
49QGF-91-111-50,1,0.33,1
49QGF-92-111-50,4,0.23,7
49QGF-93-111-50,2,0.27,2
49QGF-94-111-50,6,0.3,8
49QGF-97-111-50,3,0.14,5
49QGF-98-111-50,2,0.11,3
49QGF-99-111-50,9,0.32,14
49QGF-100-111-50,3,0.28,3
49QGF-101-111-50,2,0.12,3
49QGF-102-111-50,4,0.17,6
49QGF-103-111-50,3,0.11,4
49QGF-104-111-50,5,0.3,9
49QGF-105-111-50,2,0.15,3
49QGF-106-111-50,4,0.17,5
49QGF-107-111-50,2,0.17,2
49QGF-108-111-50,2,0.11,3
49QGF-109-111-50,2,0.16,3
49QGF-110-111-50,2,0.17,2
49QGF-111-111-50,3,0.11,3
49QGF-113-111-50,2,0.08,3
49QGF-114-111-50,1,0.02,1
49QGF-115-111-50,1,0.03,2
49QGF-116-111-50,1,0.04,1
49QGF-117-111-50,3,0.11,3
49QGF-118-111-50,2,0.28,3
49QGF-119-111-50,1,0.06,1
49QGF-121-111-50,3,0.12,3
49QGF-122-111-50,2,0.09,2
49QGF-123-111-50,6,0.28,10
49QGF-124-111-50,1,0.25,2
49QGF-125-111-50,3,0.14,5
49QGF-126-111-50,1,0.09,1
49QGF-127-111-50,1,0.03,2
49QGF-129-111-50,3,0.14,3
49QGF-131-111-50,1,0.04,1
49QGF-133-111-50,4,0.17,7
49QGF-44-112-50,2,0.21,3
49QGF-48-112-50,1,0.03,1
49QGF-49-112-50,1,0.1,1
49QGF-53-112-50,4,0.14,6
49QGF-54-112-50,1,0.12,2
49QGF-56-112-50,1,0.04,1
49QGF-57-112-50,1,0.1,2
49QGF-59-112-50,1,0.07,1
49QGF-61-112-50,3,0.12,4
49QGF-62-112-50,2,0.09,4
49QGF-63-112-50,2,0.06,3
49QGF-64-112-50,2,0.09,3
49QGF-65-112-50,3,0.11,3
49QGF-66-112-50,1,0.04,2
49QGF-67-112-50,2,0.08,3
49QGF-69-112-50,2,0.14,3
49QGF-71-112-50,2,0.09,3
49QGF-72-112-50,4,0.19,5
49QGF-74-112-50,2,0.15,3
49QGF-75-112-50,9,0.31,14
49QGF-76-112-50,2,0.08,3
49QGF-77-112-50,1,0.05,2
49QGF-80-112-50,1,0.03,1
49QGF-84-112-50,2,0.08,3
49QGF-85-112-50,1,0.17,2
49QGF-86-112-50,1,0.07,1
49QGF-87-112-50,1,0.26,1
49QGF-88-112-50,9,0.47,13
49QGF-89-112-50,1,0.13,1
49QGF-90-112-50,2,0.15,3
49QGF-91-112-50,4,0.14,6
49QGF-92-112-50,2,0.11,2
49QGF-93-112-50,7,0.27,9
49QGF-94-112-50,3,0.35,4
49QGF-95-112-50,1,0.14,1
49QGF-96-112-50,4,0.24,5
49QGF-97-112-50,2,0.2,2
49QGF-98-112-50,6,0.24,6
49QGF-99-112-50,3,0.3,5
49QGF-100-112-50,8,0.31,12
49QGF-101-112-50,5,0.18,7
49QGF-102-112-50,2,0.22,2
49QGF-104-112-50,3,0.19,4
49QGF-105-112-50,1,0.16,1
49QGF-106-112-50,1,0.16,1
49QGF-107-112-50,2,0.15,3
49QGF-108-112-50,3,0.13,4
49QGF-109-112-50,1,0.11,1
49QGF-110-112-50,1,0.18,1
49QGF-111-112-50,1,0.16,1
49QGF-112-112-50,2,0.12,2
49QGF-113-112-50,1,0.03,1
49QGF-115-112-50,5,0.19,8
49QGF-117-112-50,1,0.12,1
49QGF-118-112-50,4,0.13,6
49QGF-119-112-50,5,0.19,6
49QGF-120-112-50,4,0.17,6
49QGF-121-112-50,1,0.1,1
49QGF-122-112-50,3,0.23,5
49QGF-123-112-50,7,0.28,10
49QGF-124-112-50,3,0.12,3
49QGF-125-112-50,2,0.13,3
49QGF-126-112-50,5,0.18,9
49QGF-128-112-50,1,0.05,2
49QGF-129-112-50,1,0.05,1
49QGF-130-112-50,1,0.04,2
49QGF-134-112-50,2,0.07,4
49QGF-43-113-50,2,0.09,3
49QGF-44-113-50,3,0.13,4
49QGF-45-113-50,2,0.13,3
49QGF-46-113-50,1,0.05,1
49QGF-48-113-50,1,0.03,1
49QGF-49-113-50,1,0.04,2
49QGF-50-113-50,1,0.2,1
49QGF-51-113-50,1,0.06,2
49QGF-52-113-50,1,0.03,1
49QGF-53-113-50,2,0.1,3
49QGF-54-113-50,3,0.13,4
49QGF-56-113-50,1,0.05,1
49QGF-57-113-50,1,0.07,2
49QGF-58-113-50,2,0.09,2
49QGF-59-113-50,1,0.07,1
49QGF-61-113-50,2,0.08,2
49QGF-63-113-50,1,0.03,1
49QGF-64-113-50,1,0.06,1
49QGF-65-113-50,1,0.04,1
49QGF-66-113-50,1,0.14,1
49QGF-68-113-50,1,0.06,1
49QGF-70-113-50,1,0.05,1
49QGF-71-113-50,1,0.06,2
49QGF-72-113-50,2,0.12,3
49QGF-75-113-50,1,0.08,2
49QGF-76-113-50,1,0.04,2
49QGF-77-113-50,1,0.04,1
49QGF-78-113-50,2,0.09,2
49QGF-79-113-50,4,0.16,5
49QGF-80-113-50,1,0.06,1
49QGF-81-113-50,1,0.05,1
49QGF-83-113-50,1,0.06,1
49QGF-85-113-50,2,0.16,3
49QGF-86-113-50,1,0.05,1
49QGF-87-113-50,4,0.25,4
49QGF-88-113-50,8,0.31,8
49QGF-89-113-50,9,0.39,10
49QGF-90-113-50,3,0.11,4
49QGF-91-113-50,8,0.29,11
49QGF-92-113-50,5,0.23,7
49QGF-93-113-50,2,0.1,3
49QGF-94-113-50,6,0.28,10
49QGF-95-113-50,1,0.26,2
49QGF-96-113-50,3,0.15,3
49QGF-97-113-50,10,0.44,16
49QGF-98-113-50,1,0.17,1
49QGF-99-113-50,6,0.22,11
49QGF-100-113-50,4,0.31,6
49QGF-101-113-50,4,0.25,7
49QGF-102-113-50,4,0.13,6
49QGF-103-113-50,9,0.35,16
49QGF-104-113-50,5,0.21,9
49QGF-106-113-50,6,0.32,7
49QGF-107-113-50,1,0.14,2
49QGF-108-113-50,3,0.16,4
49QGF-109-113-50,1,0.14,1
49QGF-110-113-50,3,0.18,4
49QGF-111-113-50,2,0.15,3
49QGF-113-113-50,2,0.11,3
49QGF-115-113-50,1,0.04,1
49QGF-117-113-50,2,0.12,2
49QGF-118-113-50,4,0.14,5
49QGF-119-113-50,3,0.14,5
49QGF-120-113-50,1,0.13,2
49QGF-121-113-50,1,0.15,1
49QGF-122-113-50,3,0.15,4
49QGF-123-113-50,2,0.2,3
49QGF-124-113-50,3,0.26,4
49QGF-125-113-50,4,0.17,7
49QGF-126-113-50,4,0.15,5
49QGF-127-113-50,2,0.09,3
49QGF-131-113-50,1,0.03,2
49QGF-134-113-50,2,0.11,3
49QGF-43-114-50,1,0.05,1
49QGF-44-114-50,1,0.08,1
49QGF-45-114-50,1,0.15,1
49QGF-48-114-50,2,0.15,3
49QGF-49-114-50,1,0.19,1
49QGF-51-114-50,1,0.04,1
49QGF-52-114-50,1,0.09,1
49QGF-53-114-50,3,0.22,4
49QGF-57-114-50,1,0.04,1
49QGF-58-114-50,1,0.13,2
49QGF-59-114-50,1,0.03,1
49QGF-60-114-50,1,0.08,1
49QGF-61-114-50,3,0.2,5
49QGF-63-114-50,1,0.06,2
49QGF-65-114-50,1,0.11,1
49QGF-66-114-50,2,0.25,3
49QGF-67-114-50,1,0.15,1
49QGF-68-114-50,6,0.22,8
49QGF-69-114-50,2,0.16,4
49QGF-70-114-50,3,0.2,5
49QGF-71-114-50,2,0.18,3
49QGF-72-114-50,3,0.22,5
49QGF-73-114-50,1,0.09,2
49QGF-74-114-50,1,0.2,1
49QGF-75-114-50,1,0.06,1
49QGF-77-114-50,1,0.05,1
49QGF-78-114-50,1,0.2,1
49QGF-81-114-50,1,0.05,1
49QGF-82-114-50,2,0.08,3
49QGF-87-114-50,7,0.36,12
49QGF-88-114-50,1,0.13,1
49QGF-89-114-50,10,0.4,15
49QGF-90-114-50,2,0.13,3
49QGF-91-114-50,1,0.38,1
49QGF-92-114-50,2,0.18,3
49QGF-93-114-50,3,0.28,5
49QGF-94-114-50,2,0.29,3
49QGF-95-114-50,2,0.2,3
49QGF-96-114-50,2,0.38,3
49QGF-97-114-50,8,0.31,10
49QGF-98-114-50,1,0.21,1
49QGF-99-114-50,1,0.32,2
49QGF-100-114-50,7,0.35,11
49QGF-102-114-50,4,0.23,5
49QGF-103-114-50,7,0.33,10
49QGF-104-114-50,3,0.1,3
49QGF-105-114-50,3,0.15,4
49QGF-106-114-50,3,0.12,4
49QGF-107-114-50,4,0.21,5
49QGF-108-114-50,4,0.16,7
49QGF-109-114-50,6,0.22,7
49QGF-110-114-50,5,0.23,7
49QGF-112-114-50,2,0.14,3
49QGF-113-114-50,1,0.2,2
49QGF-114-114-50,1,0.09,1
49QGF-115-114-50,2,0.24,3
49QGF-116-114-50,6,0.24,9
49QGF-117-114-50,4,0.16,6
49QGF-118-114-50,4,0.22,6
49QGF-119-114-50,1,0.08,2
49QGF-120-114-50,3,0.09,4
49QGF-121-114-50,1,0.17,1
49QGF-122-114-50,4,0.13,5
49QGF-123-114-50,1,0.19,2
49QGF-124-114-50,3,0.1,3
49QGF-125-114-50,1,0.16,1
49QGF-126-114-50,4,0.16,4
49QGF-127-114-50,1,0.15,1
49QGF-128-114-50,1,0.17,1
49QGF-129-114-50,1,0.09,1
49QGF-130-114-50,2,0.07,2
49QGF-133-114-50,1,0.03,1
49QGF-134-114-50,1,0.03,2
49QGF-46-115-50,1,0.08,2
49QGF-50-115-50,1,0.04,2
49QGF-51-115-50,3,0.17,4
49QGF-52-115-50,1,0.09,1
49QGF-55-115-50,1,0.09,1
49QGF-59-115-50,1,0.05,1
49QGF-60-115-50,4,0.14,6
49QGF-61-115-50,1,0.05,2
49QGF-62-115-50,4,0.15,7
49QGF-65-115-50,1,0.07,2
49QGF-66-115-50,1,0.04,1
49QGF-67-115-50,2,0.09,3
49QGF-68-115-50,3,0.15,5
49QGF-69-115-50,1,0.16,2
49QGF-70-115-50,2,0.14,3
49QGF-71-115-50,1,0.03,1
49QGF-73-115-50,1,0.04,1
49QGF-75-115-50,1,0.07,2
49QGF-76-115-50,3,0.16,3
49QGF-77-115-50,1,0.04,1
49QGF-79-115-50,1,0.02,1
49QGF-80-115-50,4,0.19,7
49QGF-81-115-50,2,0.06,3
49QGF-82-115-50,1,0.03,1
49QGF-84-115-50,3,0.17,4
49QGF-87-115-50,3,0.11,5
49QGF-88-115-50,2,0.31,3
49QGF-89-115-50,10,0.33,14
49QGF-90-115-50,4,0.2,4
49QGF-91-115-50,8,0.31,9
49QGF-92-115-50,1,0.32,1
49QGF-93-115-50,5,0.37,7
49QGF-94-115-50,5,0.2,6
49QGF-95-115-50,5,0.35,6
49QGF-96-115-50,11,0.36,15
49QGF-97-115-50,1,0.1,1
49QGF-98-115-50,4,0.14,5
49QGF-99-115-50,5,0.27,6
49QGF-100-115-50,4,0.31,5
49QGF-101-115-50,1,0.19,1
49QGF-102-115-50,6,0.35,7
49QGF-104-115-50,1,0.04,1
49QGF-106-115-50,3,0.12,3
49QGF-107-115-50,1,0.05,1
49QGF-108-115-50,1,0.06,2
49QGF-109-115-50,3,0.14,4
49QGF-110-115-50,1,0.18,2
49QGF-111-115-50,2,0.19,2
49QGF-112-115-50,4,0.24,4
49QGF-113-115-50,1,0.09,1
49QGF-114-115-50,1,0.23,1
49QGF-115-115-50,5,0.17,8
49QGF-116-115-50,1,0.11,1
49QGF-117-115-50,2,0.17,3
49QGF-118-115-50,3,0.14,5
49QGF-119-115-50,2,0.11,2
49QGF-120-115-50,2,0.09,3
49QGF-121-115-50,2,0.14,2
49QGF-122-115-50,4,0.15,5
49QGF-123-115-50,4,0.16,7
49QGF-124-115-50,2,0.12,4
49QGF-125-115-50,3,0.15,5
49QGF-126-115-50,2,0.15,2
49QGF-127-115-50,4,0.21,6
49QGF-129-115-50,1,0.04,1
49QGF-130-115-50,1,0.03,2
49QGF-132-115-50,1,0.04,2
49QGF-134-115-50,1,0.04,1
49QGF-136-115-50,1,0.03,1
49QGF-48-116-50,1,0.04,2
49QGF-49-116-50,6,0.21,7
49QGF-51-116-50,1,0.08,1
49QGF-55-116-50,1,0.2,2
49QGF-56-116-50,1,0.06,1
49QGF-58-116-50,1,0.12,1
49QGF-59-116-50,2,0.23,3
49QGF-60-116-50,1,0.05,1
49QGF-64-116-50,1,0.04,1
49QGF-65-116-50,3,0.32,5
49QGF-67-116-50,4,0.23,5
49QGF-69-116-50,1,0.07,2
49QGF-71-116-50,1,0.07,1
49QGF-73-116-50,7,0.26,7
49QGF-74-116-50,2,0.09,3
49QGF-78-116-50,2,0.06,3
49QGF-80-116-50,1,0.04,1
49QGF-81-116-50,2,0.1,2
49QGF-82-116-50,1,0.05,1
49QGF-83-116-50,3,0.17,4
49QGF-84-116-50,5,0.29,6
49QGF-85-116-50,3,0.19,5
49QGF-86-116-50,8,0.31,10
49QGF-87-116-50,6,0.2,8
49QGF-88-116-50,1,0.13,1
49QGF-89-116-50,7,0.33,8
49QGF-90-116-50,4,0.34,6
49QGF-91-116-50,2,0.13,2
49QGF-92-116-50,5,0.38,8
49QGF-93-116-50,8,0.27,13
49QGF-94-116-50,3,0.31,4
49QGF-95-116-50,4,0.27,5
49QGF-96-116-50,7,0.28,13
49QGF-97-116-50,1,0.36,1
49QGF-99-116-50,3,0.12,5
49QGF-100-116-50,6,0.28,7
49QGF-101-116-50,4,0.35,6
49QGF-102-116-50,2,0.07,3
49QGF-103-116-50,1,0.06,1
49QGF-104-116-50,1,0.04,1
49QGF-106-116-50,1,0.06,1
49QGF-107-116-50,1,0.05,1
49QGF-109-116-50,4,0.17,4
49QGF-110-116-50,2,0.22,2
49QGF-111-116-50,1,0.16,2
49QGF-112-116-50,3,0.13,4
49QGF-113-116-50,5,0.19,6
49QGF-114-116-50,3,0.09,5
49QGF-115-116-50,2,0.13,3
49QGF-116-116-50,1,0.17,1
49QGF-117-116-50,2,0.2,2
49QGF-118-116-50,1,0.19,2
49QGF-120-116-50,5,0.18,7
49QGF-121-116-50,1,0.17,1
49QGF-122-116-50,2,0.2,2
49QGF-123-116-50,1,0.15,1
49QGF-124-116-50,5,0.2,6
49QGF-125-116-50,3,0.1,5
49QGF-126-116-50,1,0.11,2
49QGF-127-116-50,1,0.1,2
49QGF-132-116-50,1,0.09,1
49QGF-133-116-50,1,0.07,1
49QGF-134-116-50,1,0.06,1
49QGF-135-116-50,1,0.05,1
49QGF-136-116-50,1,0.04,2
49QGF-44-117-50,1,0.06,1
49QGF-45-117-50,2,0.08,3
49QGF-46-117-50,3,0.1,3
49QGF-48-117-50,4,0.13,6
